*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.4-smt
*Date=08:10:02
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
334;;;68.2752;-83.3884;0;Bottom;Copper Fill399
335;;;33.4311;-37.542;0;Bottom;Via7
336;;;62.2554;-78.5116;0;Bottom;Copper Fill406
337;;;65.7733;-54.1784;0;Bottom;Copper Fill306
338;;THT;7.3962;-11.507;0;Bottom;J49
339;;;95.0214;-37.5414;0;Bottom;Copper Fill79
340;;;67.6529;-37.4144;0;Bottom;Copper Fill333
341;;;11.2014;-35.6364;0;Bottom;Copper Fill83
342;;;69.1896;-40.564;0;Bottom;Copper Fill493
343;;;31.4833;-9.2204;0;Bottom;Copper Fill175
344;;;43.0022;-9.6395;0;Bottom;Copper Fill364
345;5V;TO220 [THT];70.2612;-95.581;0;Bottom;U1
346;;;88.6714;-47.3458;0;Bottom;Copper Fill449
347;;;14.3002;-56.5914;0;Bottom;Copper Fill58
348;0.22µF;0805 [SMD, multilayer];39.7812;-25.232;-90;Top;C2
349;;THT;12.4762;-19.127;0;Bottom;J26
350;;;35.2806;-82.2454;0;Bottom;Copper Fill12
351;;;34.6329;-93.0404;0;Bottom;Copper Fill779
352;;;15.9766;-33.0964;0;Bottom;Copper Fill517
353;;;61.5188;-56.0199;0;Bottom;Copper Fill715
354;100k;THT;60.1012;-71.832;90;Bottom;R55
355;;;96.9311;-19.7621;0;Bottom;Via26
356;;TO220 [THT];39.4002;-61.037;90;Bottom;Q5
357;;;13.7414;-15.3164;0;Bottom;Copper Fill138
358;;;16.2433;-44.1454;0;Bottom;Copper Fill654
359;;;72.7329;-37.7954;0;Bottom;Copper Fill184
360;;THT;15.0162;-11.507;0;Bottom;J19
361;470;THT;41.6862;-41.987;90;Bottom;R8
362;;;13.7414;-38.1764;0;Bottom;Copper Fill76
363;;;86.0933;-93.3706;0;Bottom;Copper Fill356
364;10µF;200 mil [THT, tantalum];81.6912;-88.342;-90;Bottom;C16
365;;;23.3934;-14.7195;0;Bottom;Copper Fill738
366;1k;THT;49.9412;-71.832;90;Bottom;R50
367;;;95.0214;-55.3214;0;Bottom;Copper Fill461
368;;THT;4.8562;-16.587;0;Bottom;J58
369;;;86.1361;-60.402;0;Bottom;Via30
370;0.3µF;200 mil [THT, multilayer];9.3012;-42.622;0;Bottom;C18
371;1k;0805 [SMD];62.0062;-22.057;-90;Top;R59
372;;;8.6661;-49.607;0;Bottom;Via36
373;;;27.813;-18.212;0;Bottom;Copper Fill546
374;;;11.2014;-22.9364;0;Bottom;Copper Fill112
375;;;58.9788;-87.7699;0;Bottom;Copper Fill722
376;;;33.8074;-37.5795;0;Bottom;Copper Fill341
377;0.1µF;200 mil [THT, multilayer];79.7862;-94.692;0;Bottom;C15
378;;;25.6032;-9.3728;0;Bottom;Copper Fill153
379;;;95.4262;-31.192;0;Bottom;Hole6
380;;;79.629;-44.6026;0;Bottom;Copper Fill484
381;;;5.8928;-97.9299;0;Bottom;Copper Fill782
382;;THT;9.9362;-31.827;0;Bottom;J40
