*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4
*Date=22:13:44
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
308;;;90.5129;-50.724;0;Bottom;Copper Fill204
309;;;21.3868;-18.5168;0;Bottom;Copper Fill114
310;;;68.3133;-90.4496;0;Bottom;Copper Fill169
311;;3 mm [THT];46.1313;-89.668;0;Bottom;LED1
312;;;57.9882;-21.0695;0;Bottom;Copper Fill236
313;;;43.5229;-53.899;0;Bottom;Copper Fill209
314;;;51.9684;-87.0714;0;Bottom;Copper Fill4
315;;;74.7268;-77.8258;0;Bottom;Copper Fill285
316;;;18.3388;-95.9995;0;Bottom;Copper Fill185
317;;;45.4914;-47.6252;0;Bottom;Copper Fill49
318;;;76.4032;-94.7295;0;Bottom;Copper Fill441
319;;;40.3606;-29.007;0;Bottom;Copper Fill93
320;;;68.453;-14.7195;0;Bottom;Copper Fill268
321;;;73.2282;-38.2399;0;Bottom;Copper Fill427
322;;;81.3816;-22.3014;0;Bottom;Copper Fill373
323;;;72.8011;-38.177;0;Bottom;Via9
324;;;3.5941;-88.7732;0;Bottom;Copper Fill452
325;;;57.1754;-83.9599;0;Bottom;Copper Fill457
326;;;16.2433;-9.1696;0;Bottom;Copper Fill130
327;;;16.6116;-24.6382;0;Bottom;Copper Fill369
328;;;84.6582;-34.4299;0;Bottom;Copper Fill198
329;;;63.8429;-91.2116;0;Bottom;Copper Fill174
330;2.49k;THT;49.9412;-14.682;180;Bottom;R3
331;;;59.7154;-35.3824;0;Bottom;Copper Fill91
332;;;45.7962;-69.2914;0;Bottom;Copper Fill301
333;0.3µF;200 mil [THT, multilayer];14.3812;-43.257;-90;Bottom;C18
334;;;59.7408;-27.8132;0;Bottom;Copper Fill366
335;;;25.146;-86.4364;0;Bottom;Copper Fill277
336;;;31.8008;-68.0595;0;Bottom;Copper Fill513
337;;;82.3214;-32.182;0;Bottom;Copper Fill96
338;;;95.0214;-47.7014;0;Bottom;Copper Fill335
339;;;73.4361;-7.06206;0;Bottom;Via6
340;;;68.3133;-88.8748;0;Bottom;Copper Fill435
341;;;4.6736;-67.4499;0;Bottom;Copper Fill406
342;;;21.3868;-43.9168;0;Bottom;Copper Fill65
343;;;8.4836;-17.2595;0;Bottom;Copper Fill168
344;4.7nF;200 mil [THT, multilayer];32.7962;-35.002;0;Bottom;C23
345;1k;THT;47.4012;-71.832;90;Bottom;R57
346;;THT;70.8962;-69.292;0;Bottom;JP1
347;;;43.053;-9.6395;0;Bottom;Copper Fill261
348;;;97.3328;-39.9798;0;Bottom;Copper Fill352
349;;;73.3933;-64.44;0;Bottom;Copper Fill492
350;;;43.3832;-41.3895;0;Bottom;Copper Fill420
351;;;29.4132;-35.0395;0;Bottom;Copper Fill212
352;;;43.3832;-41.3895;0;Bottom;Copper Fill153
353;;;85.4329;-35.2046;0;Bottom;Copper Fill472
354;;;2.5908;-83.9599;0;Bottom;Copper Fill188
355;;;64.5033;-16.18;0;Bottom;Copper Fill542
356;;;49.8729;-18.9232;0;Bottom;Copper Fill254
357;;;64.5461;-73.737;0;Bottom;Via19
358;;;4.2211;-67.387;0;Bottom;Via16
359;;;59.817;-42.723;0;Bottom;Copper Fill62
360;;;27.0129;-10.4396;0;Bottom;Copper Fill140
361;;;47.3329;-20.2948;0;Bottom;Copper Fill504
362;;;27.0129;-11.4048;0;Bottom;Copper Fill407
363;0.1µF;200 mil [THT, multilayer];36.6062;-39.447;-90;Bottom;C7
364;;;29.6672;-36.2714;0;Bottom;Copper Fill81
365;;;6.7437;-30.7596;0;Bottom;Copper Fill144
366;;;57.1754;-89.6495;0;Bottom;Copper Fill443
367;;;35.3314;-82.2962;0;Bottom;Copper Fill8
368;;;92.8442;-13.2908;-90;Bottom;TXT4
369;;;82.3976;-70.2566;0;Bottom;Copper Fill21
370;0.1µF;200 mil [THT, multilayer];39.7812;-9.60196;180;Bottom;C3
371;;;48.6029;-59.9696;0;Bottom;Copper Fill191
372;;;21.3868;-23.5968;0;Bottom;Copper Fill374
373;;;64.5033;-73.3046;0;Bottom;Copper Fill126
374;;;79.248;-87.1095;0;Bottom;Copper Fill229
375;;;43.5229;-55.6008;0;Bottom;Copper Fill483
376;;;31.8008;-61.7095;0;Bottom;Copper Fill488
377;;;54.9529;-76.124;0;Bottom;Copper Fill215
378;;;50.0841;-8.02741;0;Bottom;TXT5
379;;;57.4929;-76.124;0;Bottom;Copper Fill482
380;;;46.5582;-21.0695;0;Bottom;Copper Fill234
381;;;36.2204;-19.8503;0;Bottom;Copper Fill253
382;;;65.7733;-57.8106;0;Bottom;Copper Fill469
383;;;67.6529;-15.5196;0;Bottom;Copper Fill545
384;;;79.1972;-58.1662;0;Bottom;Copper Fill35
385;;;8.0311;-17.2221;0;Bottom;Via20
386;;;3.8354;-13.9448;0;Bottom;Copper Fill115
387;;;3.58619;-54.6869;0;Bottom;Hole2
388;;;63.8429;-91.2116;0;Bottom;Copper Fill438
389;;;61.3029;-18.9232;0;Bottom;Copper Fill255
390;;;44.1833;-37.8208;0;Bottom;Copper Fill519
391;;;72.5932;-63.6399;0;Bottom;Copper Fill223
392;;;13.208;-31.2295;0;Bottom;Copper Fill149
393;;;6.223;-31.2295;0;Bottom;Copper Fill413
394;;;90.1954;-38.1764;0;Bottom;Copper Fill79
395;;;13.7033;-31.7248;0;Bottom;Copper Fill147
396;0.22µF;200 mil [THT, multilayer];58.8312;-23.572;-90;Bottom;C6
397;;;85.4202;-94.6279;0;Bottom;Copper Fill247
398;;;91.4146;-70.2566;0;Bottom;Copper Fill294
